# test_id(0) nb_it(1) time(2) mean_time(3) std_time(4) min_time(5) max_time(6) nb_diffusion_it(7) diffusion_time(8) mean_diffusion_time(9) std_diffusion_time(10) min_diffusion_time(11) max_diffusion_time(12) nb_extension_it(13) extension_time(14) mean_extension_time(15) std_extension_time(16) min_extension_time(17) max_extension_time(18) nb_nodes(19) path_lenth(20) nb_path_config(21) optim_time(22) optim_path_length(23) nb_optim_path_config(24)
34 145 10.362 0.0714621 0.0757448 0.003956 0.433839 145 5.83294 0.0402272 0.0428247 0.002635 0.272975 145 2.91604 0.0201106 0.021412 0.001315 0.136483 75 2.92389 20 1.67696 1.97406 14
35 437 26.0746 0.0596674 0.0663106 0.004967 0.507015 437 15.671 0.0358605 0.0392865 0.003309 0.331424 437 7.83427 0.0179274 0.019643 0.001652 0.165708 157 2.85643 13 2.59903 2.39107 4
36 106 6.9608 0.0656679 0.0818919 0.004079 0.433652 106 4.05306 0.0382364 0.0438473 0.002717 0.242576 106 2.02622 0.0191153 0.0219234 0.001356 0.121284 44 2.27281 11 1.1039 2.25939 9
37 410 25.5406 0.0622942 0.0739057 0.003962 0.391209 410 13.9937 0.034131 0.0406212 0.002639 0.235315 410 6.99567 0.0170626 0.0203104 0.001317 0.117654 158 2.40884 25 2.65122 2.46781 4
38 238 16.623 0.0698445 0.0803885 0.003977 0.422939 238 8.90251 0.0374055 0.0420372 0.002649 0.257351 238 4.45057 0.0186999 0.0210184 0.001322 0.128672 97 2.64004 18 1.27717 2.14532 4
39 75 8.02289 0.106972 0.0939851 0.005099 0.502425 75 3.89378 0.0519171 0.0488083 0.003397 0.285591 75 1.94666 0.0259555 0.0244039 0.001696 0.142792 48 2.7039 14 1.77728 2.64367 6
40 277 17.8322 0.0643761 0.0675175 0.004945 0.323246 277 9.79892 0.0353752 0.0358146 0.003294 0.193834 277 4.89867 0.0176847 0.0179071 0.001644 0.096913 109 2.65564 23 2.36491 2.64482 15
41 302 16.7906 0.0555981 0.0679813 0.004941 0.512868 302 9.59803 0.0317816 0.0381406 0.003291 0.316597 302 4.79813 0.0158878 0.0190701 0.001643 0.158295 99 2.49493 19 1.70633 2.5526 4
42 159 10.6459 0.0669551 0.0817267 0.004331 0.340455 159 5.84581 0.0367661 0.0432892 0.002885 0.197999 159 2.92244 0.0183801 0.0216443 0.00144 0.098995 61 3.26499 20 2.35301 2.42581 5
43 293 19.5493 0.0667213 0.0782034 0.004014 0.528995 293 11.5064 0.039271 0.0459882 0.002673 0.33881 293 5.75235 0.0196326 0.0229939 0.001334 0.169402 114 2.85405 22 3.00196 2.60757 5
44 34 3.98736 0.117275 0.107876 0.005026 0.403985 34 2.14482 0.063083 0.0605772 0.003348 0.253884 34 1.0723 0.0315384 0.0302882 0.001671 0.126938 25 2.50418 12 2.37635 2.16411 6
45 212 16.0753 0.0758271 0.0857998 0.004028 0.456831 212 8.88895 0.041929 0.048266 0.002683 0.299921 212 4.44386 0.0209616 0.0241328 0.001339 0.149957 91 2.81376 14 2.36954 2.921 8
46 72 6.70745 0.093159 0.0905822 0.005087 0.427538 72 3.24107 0.0450148 0.0445206 0.003389 0.250264 72 1.6203 0.0225042 0.02226 0.001692 0.125128 42 2.82123 15 2.43377 2.29707 9
47 87 7.06129 0.0811643 0.0875916 0.005025 0.401366 87 3.9005 0.0448333 0.0507513 0.003347 0.245355 87 1.94998 0.0224136 0.0253753 0.001671 0.122673 44 2.94776 14 2.4964 2.24132 4
48 87 5.61864 0.064582 0.075675 0.005 0.527325 87 3.08686 0.0354811 0.0343326 0.003331 0.149182 87 1.54318 0.0177377 0.0171662 0.001663 0.074588 40 2.3144 14 3.14177 2.51585 5
49 60 7.12985 0.118831 0.116145 0.004967 0.518138 60 3.46237 0.0577061 0.0574853 0.003309 0.240671 60 1.731 0.02885 0.0287423 0.001652 0.120331 39 2.73814 14 2.49328 2.4456 7
50 56 4.89125 0.0873437 0.0971215 0.004994 0.407053 56 2.65894 0.0474811 0.0532337 0.003327 0.220723 56 1.32931 0.0237376 0.0266167 0.001661 0.110358 29 2.29796 12 2.44498 2.28848 8
51 267 17.8401 0.0668167 0.0736201 0.005018 0.395506 267 10.147 0.0380036 0.0421419 0.003343 0.243071 267 5.07271 0.0189989 0.0210707 0.001669 0.121532 118 2.48083 26 2.72959 2.55834 9
52 202 14.4612 0.07159 0.0776281 0.00459 0.350017 202 7.91485 0.0391824 0.0417424 0.003057 0.200436 202 3.95682 0.0195882 0.020871 0.001526 0.100214 80 2.75594 14 2.39516 2.40342 6
53 198 13.782 0.069606 0.0772865 0.004961 0.531995 198 7.58991 0.0383329 0.0397902 0.003305 0.212765 198 3.79439 0.0191636 0.0198949 0.00165 0.106379 94 2.83814 22 1.997 2.31686 12
54 64 7.20705 0.11261 0.0913204 0.005018 0.383558 64 3.77432 0.0589738 0.0497875 0.003343 0.242742 64 1.88697 0.0294838 0.0248936 0.001669 0.121368 43 2.68178 19 2.53668 2.19019 3
55 415 21.7136 0.0523219 0.0612513 0.003998 0.396835 415 12.682 0.0305591 0.0346949 0.002663 0.225675 415 6.33984 0.0152767 0.0173472 0.001329 0.112834 157 2.57625 28 2.85349 2.52167 8
56 58 5.79055 0.0998371 0.102698 0.005106 0.493975 58 3.03902 0.052397 0.0575387 0.003401 0.302772 58 1.51933 0.0261953 0.0287691 0.001698 0.151382 32 2.40453 10 2.38371 2.37716 6
57 99 6.95524 0.0702549 0.0756028 0.004981 0.375451 99 3.71165 0.0374914 0.0414545 0.003318 0.223735 99 1.85552 0.0187426 0.0207269 0.001656 0.111863 48 2.46087 11 1.35497 2.39173 6
58 256 17.5591 0.0685904 0.0703604 0.004 0.403945 256 9.55642 0.0373298 0.0357911 0.002664 0.224883 256 4.77746 0.018662 0.0178953 0.001329 0.112438 115 2.99919 21 2.90027 2.61884 11
59 68 6.68385 0.0982919 0.0843238 0.004979 0.328706 68 3.41701 0.0502501 0.0424136 0.003317 0.182089 68 1.7083 0.025122 0.0212065 0.001656 0.091041 40 2.73488 15 1.93288 2.42846 5
60 99 9.01768 0.0910877 0.0906805 0.004049 0.489395 99 5.01989 0.0507059 0.049336 0.002697 0.242859 99 2.50965 0.02535 0.0246678 0.001346 0.121426 60 2.88361 18 1.85163 2.57052 5
61 136 11.743 0.0863452 0.0895476 0.005009 0.394021 136 6.31509 0.0464345 0.0486022 0.003337 0.241017 136 3.15715 0.0232143 0.0243008 0.001666 0.120505 65 2.56651 16 3.53951 2.31803 10
62 218 13.6819 0.062761 0.0714267 0.004967 0.357072 218 7.96774 0.0365493 0.0410726 0.003309 0.206834 218 3.98323 0.0182717 0.020536 0.001652 0.103413 91 2.92915 16 2.60144 2.69395 10
63 141 10.283 0.072929 0.0891233 0.003968 0.419257 141 5.47746 0.0388472 0.0467152 0.002643 0.224317 141 2.73832 0.0194207 0.0233573 0.001319 0.112155 56 2.63951 13 2.72657 2.23098 3
64 224 18.6792 0.0833892 0.0968415 0.003941 0.531795 224 10.1395 0.0452658 0.0517454 0.002625 0.26455 224 5.06912 0.02263 0.0258725 0.00131 0.132272 101 3.19049 20 2.5107 2.28558 4
65 88 8.64391 0.0982262 0.0845904 0.004954 0.307874 88 4.61553 0.0524492 0.0462479 0.0033 0.17978 88 2.3075 0.0262216 0.0231237 0.001647 0.089887 53 2.21359 14 1.41069 2.16685 4
66 148 13.8171 0.0933585 0.0920908 0.004131 0.512161 148 7.30007 0.0493248 0.0511825 0.002751 0.337352 148 3.64961 0.0246595 0.0255911 0.001373 0.168672 83 3.89863 24 2.90031 2.41651 5
67 277 16.2251 0.0585745 0.0621042 0.003965 0.362193 277 10.1255 0.0365541 0.0377962 0.002641 0.193025 277 5.06192 0.0182741 0.0188979 0.001318 0.096509 115 2.5531 22 2.5747 2.45375 11
68 654 33.9552 0.0519192 0.0683362 0.003935 0.570771 654 19.6425 0.0300344 0.0381038 0.002621 0.332561 654 9.81942 0.0150144 0.0190517 0.001308 0.166277 187 2.60117 25 1.63934 2.28231 11
69 200 14.9619 0.0748093 0.0760864 0.004946 0.383019 200 8.4611 0.0423055 0.0419889 0.003295 0.22724 200 4.22995 0.0211498 0.0209942 0.001645 0.113615 94 2.79158 24 2.92928 2.44639 4
70 216 15.8934 0.0735806 0.0968618 0.00436 0.518309 216 8.76875 0.040596 0.0520167 0.002904 0.339125 216 4.38371 0.020295 0.0260081 0.001449 0.169559 83 3.33211 17 1.62752 2.99106 13
71 293 16.3703 0.0558714 0.0644008 0.004378 0.502718 293 9.60554 0.0327834 0.036911 0.002916 0.317703 293 4.80194 0.0163889 0.0184553 0.001455 0.158848 106 2.33331 16 2.32818 2.47075 4
72 373 24.9746 0.0669561 0.0806211 0.003956 0.510342 373 14.1694 0.0379877 0.0454354 0.002635 0.274244 373 7.08366 0.018991 0.0227175 0.001315 0.137118 152 2.57401 13 2.16624 2.25634 9
73 71 6.4031 0.0901845 0.100441 0.005041 0.473171 71 3.56952 0.0502749 0.05767 0.003358 0.255814 71 1.78455 0.0251345 0.0288347 0.001676 0.127903 38 2.48629 12 2.03374 2.38018 4
74 230 14.2836 0.0621025 0.0665664 0.004088 0.35025 230 7.67082 0.0333514 0.0357739 0.002723 0.205441 230 3.83475 0.0166728 0.0178868 0.001359 0.102717 92 3.86987 25 2.4394 2.27217 4
75 51 4.85501 0.0951963 0.0903935 0.004972 0.312879 51 2.52397 0.0494896 0.0473322 0.003312 0.176248 51 1.26183 0.0247418 0.023666 0.001653 0.088121 32 2.47292 14 1.88273 2.3051 4
76 309 22.6201 0.0732041 0.0827487 0.005049 0.564081 309 12.7125 0.0411409 0.0480346 0.003363 0.370421 309 6.35538 0.0205676 0.0240171 0.001679 0.185207 131 2.82366 14 2.05828 2.26418 9
77 197 15.3606 0.0779728 0.0953474 0.004988 0.498978 197 8.71946 0.0442612 0.0543377 0.003323 0.317572 197 4.35916 0.0221277 0.0271686 0.001659 0.158783 85 2.50538 17 2.65071 2.29402 4
78 83 6.67646 0.0804393 0.0848882 0.003926 0.447198 83 3.6342 0.0437855 0.0450487 0.002615 0.215237 83 1.81686 0.0218898 0.0225241 0.001305 0.107615 46 2.53255 17 2.53213 2.37575 5
79 265 17.5885 0.0663718 0.0875205 0.004427 0.492108 265 10.0122 0.037782 0.0499611 0.002949 0.317895 265 5.00533 0.018888 0.0249804 0.001472 0.158944 98 2.71786 17 2.64528 2.43315 9
80 85 7.30239 0.0859105 0.0902421 0.004026 0.397034 85 3.79881 0.0446919 0.0486488 0.002681 0.257242 85 1.89916 0.0223431 0.0243241 0.001338 0.128617 41 2.95303 15 2.04855 2.40191 4
81 125 9.84437 0.0787549 0.0784601 0.005132 0.356157 125 5.41365 0.0433092 0.0417485 0.003419 0.200871 125 2.70647 0.0216517 0.020874 0.001707 0.100433 62 2.60924 17 1.65345 2.40557 9
82 294 19.2658 0.0655298 0.0694141 0.004036 0.417194 294 11.4068 0.0387986 0.0407714 0.002688 0.256655 294 5.70255 0.0193964 0.0203856 0.001341 0.128324 127 3.36924 26 1.62518 2.57059 10
83 191 14.6391 0.0766445 0.0767785 0.004426 0.373008 191 7.69375 0.0402814 0.0385839 0.002948 0.22711 191 3.84633 0.0201379 0.0192918 0.001471 0.113552 95 3.05688 22 2.97184 2.45443 4
84 273 17.5509 0.0642891 0.0831056 0.004991 0.49228 273 10.2779 0.037648 0.0491226 0.003325 0.31561 273 5.13816 0.0188211 0.0245611 0.00166 0.157801 99 2.38442 17 2.85419 2.45243 4
85 270 20.5774 0.0762127 0.0774848 0.004959 0.447722 270 11.2964 0.0418384 0.0430344 0.003303 0.276485 270 5.64741 0.0209163 0.021517 0.001649 0.138239 128 3.01079 31 3.38464 2.73854 10
86 136 11.0162 0.0810012 0.0908895 0.00393 0.479686 136 6.16624 0.04534 0.0517288 0.002617 0.261851 136 3.08272 0.0226671 0.0258642 0.001306 0.130922 70 2.23804 18 2.81461 2.27191 12
87 236 17.2466 0.073079 0.0801009 0.004941 0.404484 236 9.69658 0.0410872 0.0453243 0.003291 0.232495 236 4.84759 0.0205406 0.022662 0.001643 0.116244 104 2.69208 16 1.73341 2.70544 10
88 257 17.5759 0.0683888 0.0801679 0.004355 0.478692 257 9.87608 0.0384283 0.0444632 0.002901 0.306619 257 4.9373 0.0192113 0.0222314 0.001448 0.153306 98 2.63063 17 2.57441 2.50465 4
89 75 6.38873 0.085183 0.0779304 0.005005 0.423976 75 3.69435 0.0492579 0.0422436 0.003334 0.173509 75 1.84695 0.024626 0.0211216 0.001664 0.086751 46 2.86425 17 3.32635 2.5762 4
90 188 16.1841 0.0860856 0.0856125 0.003975 0.382775 188 9.38963 0.0499449 0.0508964 0.002647 0.247285 188 4.69427 0.0249695 0.025448 0.001321 0.123639 97 2.61482 25 1.28713 2.18918 3
91 135 13.3187 0.0986569 0.0942492 0.004076 0.396066 135 6.89683 0.0510876 0.0497957 0.002715 0.210697 135 3.44802 0.0255409 0.0248976 0.001355 0.105345 77 2.68148 12 2.44822 2.37881 4
92 349 23.2399 0.0665899 0.0742371 0.004993 0.415318 349 13.3381 0.038218 0.0409927 0.003326 0.258766 349 6.668 0.019106 0.0204962 0.00166 0.129379 159 2.56087 16 1.49952 2.6661 8
93 110 10.109 0.0919005 0.0950036 0.005012 0.497971 110 5.57129 0.050648 0.054582 0.003339 0.279028 110 2.78531 0.025321 0.0272907 0.001667 0.13951 64 2.15177 13 1.07306 2.13463 8
94 205 18.0838 0.0882137 0.0916491 0.004985 0.446002 205 10.2169 0.0498384 0.0529349 0.003321 0.284607 205 5.10784 0.0249163 0.0264672 0.001658 0.1423 102 3.71401 23 2.33831 2.18342 3
95 48 5.91096 0.123145 0.105417 0.005123 0.518322 48 2.93049 0.0610519 0.059719 0.003413 0.337621 48 1.4651 0.030523 0.0298592 0.001704 0.168807 35 3.08671 15 2.5442 2.29976 5
96 670 36.0707 0.0538368 0.0618944 0.004151 0.379981 670 21.4141 0.0319613 0.0358977 0.002765 0.232181 670 10.7051 0.0159777 0.0179487 0.00138 0.116087 236 2.84867 20 2.03363 2.25008 7
97 139 9.87579 0.0710489 0.0869619 0.004976 0.421726 139 5.65804 0.0407053 0.0495444 0.003315 0.247903 139 2.82862 0.0203498 0.024772 0.001655 0.123948 59 2.24374 12 1.86742 2.18471 4
98 305 21.9335 0.0719131 0.0746209 0.004135 0.488567 305 12.15 0.039836 0.0404089 0.002754 0.24494 305 6.0741 0.0199151 0.0202042 0.001375 0.122466 141 3.85557 29 2.46018 2.47607 8
99 177 13.2837 0.075049 0.0835385 0.004213 0.41459 177 6.93592 0.039186 0.0448064 0.002806 0.242149 177 3.46744 0.0195901 0.022403 0.0014 0.121071 75 2.91925 18 1.63339 2.68781 10
100 102 9.63145 0.094426 0.107761 0.00498 0.552498 102 5.1719 0.0507049 0.0573531 0.003317 0.312653 102 2.58565 0.0253495 0.0286762 0.001656 0.156322 53 2.8408 15 2.51064 2.45407 4
101 265 19.1242 0.0721669 0.0750108 0.004976 0.419852 265 10.2481 0.0386722 0.0406554 0.003315 0.258408 265 5.12329 0.0193332 0.0203275 0.001655 0.1292 120 3.65963 35 2.71673 2.69783 4
