# test_id(0) nb_it(1) time(2) mean_time(3) std_time(4) min_time(5) max_time(6) nb_diffusion_it(7) diffusion_time(8) mean_diffusion_time(9) std_diffusion_time(10) min_diffusion_time(11) max_diffusion_time(12) nb_extension_it(13) extension_time(14) mean_extension_time(15) std_extension_time(16) min_extension_time(17) max_extension_time(18) nb_nodes(19) path_lenth(20) nb_path_config(21) optim_time(22) optim_path_length(23) nb_optim_path_config(24)
481 614 27.8937 0.0454295 0.0590728 0.005046 0.430291 614 15.802 0.0257361 0.0293381 0.003361 0.262735 614 7.898 0.0128632 0.0146658 0.001678 0.131353 13 3.22077 9 2.53157 2.81839 6
482 520 20.6624 0.0397354 0.0481421 0.00518 0.451333 520 11.9735 0.023026 0.0243298 0.003451 0.25138 520 5.98438 0.0115084 0.0121619 0.001723 0.125675 13 3.54024 10 2.03574 2.73947 8
483 1264 43.3195 0.0342717 0.0399845 0.003977 0.463822 1264 26.2345 0.0207551 0.0214689 0.002649 0.298406 1264 13.1119 0.0103733 0.0107317 0.001322 0.149188 7 3.31763 7 2.14718 2.23507 4
484 1562 50.4441 0.0322946 0.0346996 0.005146 0.365721 1562 31.2938 0.0200345 0.0180272 0.003428 0.187035 1562 15.6413 0.0100136 0.00901138 0.001711 0.093504 7 3.58987 7 1.69554 2.15905 4
485 1696 55.7586 0.0328766 0.0410088 0.004825 0.561355 1696 34.2689 0.0202057 0.0223175 0.003214 0.317966 1696 17.1278 0.0100989 0.0111564 0.001604 0.158959 12 3.86018 12 3.59323 2.33266 3
486 397 19.9736 0.0503112 0.0650873 0.005132 0.528195 397 11.0672 0.0278771 0.0335334 0.003418 0.236304 397 5.53136 0.0139329 0.0167629 0.001706 0.118137 20 4.35367 19 2.66669 2.37417 5
487 313 13.279 0.0424248 0.0542392 0.004031 0.371813 313 7.56439 0.0241674 0.0285525 0.002685 0.240512 313 3.78065 0.0120788 0.0142732 0.00134 0.120241 13 2.95378 13 1.91266 2.2123 8
488 173 8.98628 0.0519438 0.0684613 0.005095 0.548993 173 5.0764 0.0293433 0.0324782 0.003394 0.170446 173 2.53728 0.0146664 0.0162354 0.001694 0.085208 11 3.24147 11 2.43129 2.57984 7
489 702 24.7984 0.0353253 0.0407255 0.004722 0.362796 702 14.89 0.0212108 0.0208304 0.003145 0.189762 702 7.44215 0.0106014 0.0104126 0.00157 0.094867 8 2.73548 8 2.01045 2.21055 4
490 982 32.2696 0.0328611 0.0433673 0.005018 0.709024 982 20.208 0.0205784 0.0218089 0.003343 0.211176 982 10.1004 0.0102855 0.0109022 0.001669 0.105574 6 3.29414 6 2.55546 2.37174 4
491 1674 52.2363 0.0312045 0.0347477 0.004792 0.391622 1674 32.2661 0.0192749 0.0172832 0.003192 0.175028 1674 16.127 0.00963384 0.00863959 0.001593 0.087501 12 3.33864 12 2.58025 2.54613 5
492 639 22.1532 0.0346685 0.0468339 0.005043 0.530295 639 13.4553 0.0210568 0.0244433 0.003359 0.259231 639 6.72509 0.0105244 0.012219 0.001677 0.129599 12 3.21636 12 2.40583 2.35011 5
493 280 12.3017 0.0439347 0.0512578 0.005075 0.267708 280 6.9111 0.0246825 0.0255539 0.003381 0.17118 280 3.4541 0.0123361 0.0127736 0.001688 0.085577 16 2.98567 16 2.36593 2.53057 7
494 344 13.9404 0.0405244 0.0463366 0.005174 0.313815 344 8.2741 0.0240526 0.0243812 0.003447 0.182804 344 4.13554 0.0120219 0.0121876 0.001721 0.091388 13 2.60472 13 2.03381 2.44779 4
495 1574 51.9049 0.0329764 0.0374228 0.00437 0.357769 1574 32.1479 0.0204243 0.0206437 0.002911 0.225425 1574 16.0679 0.0102083 0.0103195 0.001453 0.112699 13 3.06848 13 2.10643 2.4863 8
496 115 5.82105 0.0506178 0.0603905 0.005064 0.362779 115 3.35859 0.0292052 0.031042 0.003373 0.177866 115 1.6786 0.0145965 0.0155172 0.001684 0.088918 10 3.02992 10 2.54773 2.63256 6
497 207 12.3808 0.0598105 0.0700448 0.005019 0.357179 207 6.59324 0.0318514 0.0353961 0.003343 0.21652 207 3.29535 0.0159196 0.0176943 0.001669 0.108245 12 2.64617 10 2.1208 2.34979 4
498 1938 61.3455 0.031654 0.0331082 0.005078 0.414599 1938 38.6134 0.0199244 0.0181801 0.003383 0.209964 1938 19.2996 0.0099585 0.00908776 0.001689 0.104968 9 2.86385 9 1.61788 2.6689 9
499 80 4.9178 0.0614724 0.0627676 0.005193 0.323004 80 2.70279 0.0337849 0.0337415 0.003459 0.183338 80 1.35079 0.0168848 0.0168665 0.001727 0.091656 12 2.97607 12 1.9061 2.40223 7
500 974 33.2809 0.0341693 0.0412503 0.005132 0.456079 974 20.4933 0.0210404 0.0222029 0.003419 0.278767 974 10.2431 0.0105165 0.0110992 0.001707 0.139367 7 2.8174 7 2.72969 2.30663 5
# failure ratio: 0
