# test_id(0) nb_it(1) time(2) mean_time(3) std_time(4) min_time(5) max_time(6) nb_diffusion_it(7) diffusion_time(8) mean_diffusion_time(9) std_diffusion_time(10) min_diffusion_time(11) max_diffusion_time(12) nb_extension_it(13) extension_time(14) mean_extension_time(15) std_extension_time(16) min_extension_time(17) max_extension_time(18) nb_nodes(19) path_lenth(20) nb_path_config(21) optim_time(22) optim_path_length(23) nb_optim_path_config(24)
398 7 1.05342 0.150489 0.0968989 0.014772 0.338429 7 0.54487 0.0778386 0.0374209 0.009845 0.118916 7 0.272413 0.0389161 0.0187102 0.00492 0.059455 8 3.22874 5 1.11439 3.01207 4
399 2 0.522352 0.261176 0.018646 0.24253 0.279822 2 0.187979 0.0939895 0.0551175 0.038872 0.149107 2 0.093983 0.0469915 0.0275585 0.019433 0.07455 4 3.12406 4 1.58134 3.02267 4
400 15 1.77483 0.118322 0.113212 0.006316 0.363914 15 0.974037 0.0649358 0.0615425 0.004208 0.235731 15 0.486971 0.0324647 0.0307711 0.002101 0.117862 11 3.04295 5 0.899477 3.08511 3
401 5 0.640559 0.128112 0.10695 0.015511 0.326141 5 0.256181 0.0512362 0.025539 0.010338 0.087253 5 0.128075 0.025615 0.0127694 0.005166 0.043623 6 3.24544 4 0.582692 2.97001 3
402 7 1.59043 0.227204 0.20622 0.086655 0.727111 7 0.876988 0.125284 0.0897922 0.050572 0.339741 7 0.438472 0.0626389 0.044896 0.025283 0.169867 9 3.29881 6 1.31054 3.05296 3
403 3 0.454623 0.151541 0.0646782 0.100014 0.242754 3 0.163999 0.0546663 0.0159449 0.033075 0.071094 3 0.081991 0.0273303 0.00797221 0.016535 0.035544 5 3.17438 5 1.64236 3.02046 4
404 2 0.435248 0.217624 0.148018 0.069606 0.365642 2 0.142824 0.071412 0.0284 0.043012 0.099812 2 0.071406 0.035703 0.0142 0.021503 0.049903 4 3.15812 3 0.980329 2.98256 3
405 2 0.505183 0.252591 0.0488645 0.203727 0.301456 2 0.203163 0.101582 0.0311475 0.070434 0.132729 2 0.101575 0.0507875 0.0155735 0.035214 0.066361 4 3.1781 4 1.47059 2.99921 4
406 8 0.762872 0.095359 0.0918853 0.011644 0.327604 8 0.340642 0.0425803 0.0220738 0.007759 0.081913 8 0.170296 0.021287 0.0110368 0.003876 0.040953 8 3.101 4 1.00286 3.02357 4
407 18 2.28241 0.126801 0.105712 0.007158 0.403301 18 1.287 0.0714998 0.0551906 0.004769 0.200372 18 0.64344 0.0357467 0.0275949 0.002382 0.100181 15 3.32248 4 0.964402 3.07275 3
408 7 1.29207 0.184581 0.184559 0.005175 0.554657 7 0.559339 0.0799056 0.0717242 0.003447 0.220903 7 0.279647 0.0399496 0.0358617 0.001721 0.110448 7 3.05504 3 1.05813 3.05846 3
409 17 2.05919 0.121129 0.0977673 0.005046 0.341609 17 1.04953 0.0617368 0.0558953 0.003361 0.221013 17 0.524708 0.0308652 0.0279472 0.001678 0.110502 15 3.38412 5 1.61712 2.99335 3
410 3 0.623724 0.207908 0.0943815 0.134028 0.341119 3 0.234764 0.0782547 0.00315649 0.074937 0.0825 3 0.117371 0.0391237 0.00157802 0.037465 0.041246 5 3.11307 4 1.00238 3.01396 4
411 6 1.05446 0.175744 0.194171 0.018556 0.593797 6 0.519549 0.0865915 0.0812163 0.012368 0.258653 6 0.259756 0.0432927 0.0406079 0.006181 0.129323 7 3.25875 6 1.41161 3.02294 3
412 6 1.22248 0.203746 0.148923 0.036145 0.406336 6 0.466844 0.0778073 0.0480203 0.024094 0.149884 6 0.233403 0.0389005 0.0240099 0.012044 0.074938 7 3.32031 5 1.14507 3.05068 4
413 7 1.01514 0.14502 0.0950952 0.007206 0.291445 7 0.516112 0.0737303 0.0475708 0.004801 0.142981 7 0.258033 0.0368619 0.0237852 0.002398 0.071487 8 3.21639 5 0.8257 2.98449 3
414 3 0.655036 0.218345 0.141968 0.083273 0.414524 3 0.236304 0.078768 0.0331282 0.031919 0.102508 3 0.118142 0.0393807 0.0165642 0.015956 0.051251 5 3.06608 5 1.87254 3.08344 4
415 1 0.462049 0.462049 2.97307e-09 0.462049 0.462049 1 0.14709 0.14709 9.301e-10 0.14709 0.14709 1 0.073541 0.073541 4.96904e-10 0.073541 0.073541 3 3.20771 3 1.08729 3.04223 3
416 7 1.09228 0.15604 0.125147 0.007471 0.324494 7 0.510786 0.0729694 0.0676332 0.004978 0.206125 7 0.255371 0.0364816 0.0338159 0.002486 0.103058 7 3.29285 5 1.78662 3.03077 4
417 9 1.09675 0.121861 0.103108 0.009114 0.390243 9 0.479856 0.0533173 0.0230189 0.006073 0.09153 9 0.239902 0.0266558 0.0115093 0.003034 0.045762 10 3.03898 5 1.73453 3.05123 4
418 13 1.98091 0.152378 0.174546 0.005068 0.663413 13 1.10195 0.0847654 0.0889102 0.003376 0.325077 13 0.550933 0.0423795 0.0444548 0.001685 0.162535 12 3.43605 8 1.1682 3.02357 3
419 6 0.929105 0.154851 0.169056 0.014709 0.513277 6 0.453125 0.0755208 0.0615742 0.009803 0.190223 6 0.226543 0.0377572 0.0307869 0.004898 0.095108 6 3.12151 3 1.35935 3.01686 3
420 1 0.44292 0.44292 -nan 0.44292 0.44292 1 0.175547 0.175547 -nan 0.175547 0.175547 1 0.08777 0.08777 -nan 0.08777 0.08777 3 3.08758 3 1.16829 3.00516 3
421 4 0.889306 0.222327 0.127903 0.01365 0.360118 4 0.430204 0.107551 0.0905862 0.009095 0.215981 4 0.215084 0.053771 0.0452927 0.004542 0.107986 5 3.19504 5 1.4495 2.96747 4
422 8 1.35918 0.169898 0.126648 0.048202 0.455358 8 0.687482 0.0859352 0.0536172 0.025469 0.172625 8 0.343715 0.0429644 0.0268081 0.012732 0.086309 10 3.24197 5 0.652886 2.99741 3
423 5 0.897809 0.179562 0.131287 0.081515 0.429636 5 0.430134 0.0860268 0.0396567 0.047374 0.142183 5 0.21505 0.04301 0.0198281 0.023684 0.071088 7 3.12882 4 0.928353 3.00349 4
424 7 0.919751 0.131393 0.0922578 0.013323 0.319395 7 0.438592 0.062656 0.0326531 0.008879 0.123166 7 0.219274 0.0313249 0.0163261 0.004437 0.061579 8 3.16061 6 1.97076 3.00857 3
425 4 0.972004 0.243001 0.15476 0.06604 0.414771 4 0.424461 0.106115 0.0647373 0.036291 0.208381 4 0.212215 0.0530538 0.0323679 0.018142 0.104185 6 3.18363 3 0.840606 2.98679 3
426 2 0.626712 0.313356 0.115661 0.197695 0.429017 2 0.248374 0.124187 0.004435 0.119752 0.128622 2 0.12418 0.06209 0.002217 0.059873 0.064307 4 3.19762 4 1.32747 2.97966 4
427 14 1.96992 0.140708 0.0958959 0.036319 0.341852 14 1.09828 0.0784483 0.0509505 0.02421 0.213498 14 0.549094 0.039221 0.025475 0.012102 0.106745 14 3.4103 9 1.2933 3.02987 4
428 3 0.556191 0.185397 0.149778 0.048436 0.393811 3 0.182636 0.0608787 0.0246321 0.026615 0.083452 3 0.091309 0.0304363 0.0123157 0.013305 0.041723 5 3.14687 5 1.3173 3.01732 4
429 15 2.03457 0.135638 0.0834625 0.006184 0.266244 15 0.974133 0.0649422 0.0457007 0.00412 0.170225 15 0.487019 0.0324679 0.0228501 0.002057 0.085109 14 3.4557 9 1.5902 3.0156 3
430 27 2.58322 0.0956748 0.0682846 0.005083 0.289901 27 1.42847 0.0529064 0.0359288 0.003386 0.146094 27 0.714151 0.02645 0.017964 0.00169 0.073042 23 3.16161 5 1.3536 3.00734 4
431 4 0.648242 0.16206 0.0820007 0.093077 0.294476 4 0.281134 0.0702835 0.0190071 0.056179 0.10289 4 0.140554 0.0351385 0.00950375 0.028086 0.051442 6 3.05864 4 0.957951 3.03153 3
432 1 0.471502 0.471502 -nan 0.471502 0.471502 1 0.168992 0.168992 1.26511e-09 0.168992 0.168992 1 0.084492 0.084492 3.69837e-10 0.084492 0.084492 3 3.26419 3 0.67114 3.01471 3
433 16 1.95682 0.122301 0.104159 0.00687 0.409498 16 1.07858 0.0674111 0.0513095 0.004577 0.182169 16 0.539241 0.0337026 0.0256545 0.002286 0.091081 14 3.3102 8 1.06526 3.01895 4
434 13 1.26406 0.0972352 0.0739812 0.009042 0.30629 13 0.654529 0.0503484 0.0276189 0.006025 0.093333 13 0.327225 0.0251712 0.0138092 0.00301 0.046662 12 3.28997 5 0.943851 3.00812 3
435 3 0.734657 0.244886 0.169128 0.016549 0.420724 3 0.331191 0.110397 0.0758142 0.011029 0.194955 3 0.165585 0.055195 0.0379071 0.005511 0.097474 4 3.27075 4 1.63365 3.01616 4
436 5 1.01033 0.202066 0.161801 0.048312 0.515069 5 0.445444 0.0890888 0.0378537 0.024978 0.140866 5 0.222706 0.0445412 0.0189268 0.012486 0.07043 7 3.09677 4 1.17387 3.06312 3
437 15 1.62926 0.108617 0.0882415 0.005225 0.310173 15 0.875169 0.0583446 0.0459353 0.00348 0.188515 15 0.437539 0.0291693 0.0229675 0.001737 0.094254 14 3.27473 5 2.02464 3.03543 4
438 5 1.1056 0.221119 0.135978 0.036191 0.416192 5 0.549662 0.109932 0.0721397 0.024124 0.231491 5 0.274812 0.0549624 0.0360694 0.012059 0.115741 6 3.18672 4 2.1527 3.04066 4
439 9 1.11288 0.123654 0.0970966 0.01089 0.361287 9 0.563806 0.0626451 0.035831 0.007257 0.109852 9 0.281876 0.0313196 0.017915 0.003626 0.054922 10 3.24211 5 1.47812 3.02269 4
440 25 3.47911 0.139164 0.137904 0.005008 0.57107 25 1.61161 0.0644644 0.0597617 0.003336 0.273546 25 0.805731 0.0322292 0.0298806 0.001665 0.136769 20 3.18508 11 1.1964 3.02761 3
441 7 1.07792 0.153989 0.128207 0.048762 0.447383 7 0.536256 0.076608 0.0442508 0.025532 0.15495 7 0.268105 0.0383007 0.0221253 0.012763 0.077472 9 3.29796 6 1.26599 3.02261 3
442 15 1.61252 0.107502 0.0998759 0.011552 0.344811 15 0.892582 0.0595055 0.0496951 0.007698 0.180579 15 0.446244 0.0297496 0.0248474 0.003846 0.090286 11 3.27487 6 1.51385 3.03687 4
443 1 0.34892 0.34892 2.30848e-09 0.34892 0.34892 1 0.098575 0.098575 8.22674e-10 0.098575 0.098575 1 0.049284 0.049284 2.76375e-10 0.049284 0.049284 3 3.10165 3 0.647688 3.00881 3
444 7 1.00253 0.143219 0.140867 0.007119 0.456832 7 0.415216 0.0593166 0.03914 0.004743 0.118285 7 0.207587 0.0296553 0.0195697 0.002369 0.059139 7 3.16868 4 1.22172 3.04073 3
445 31 2.49884 0.0806077 0.0877461 0.004354 0.334332 31 1.37864 0.0444723 0.0453718 0.0029 0.174417 31 0.689225 0.0222331 0.0226857 0.001447 0.087205 16 3.29758 5 1.81417 3.01897 4
446 2 0.539396 0.269698 0.046489 0.223209 0.316187 2 0.217065 0.108533 0.0366395 0.071893 0.145172 2 0.108525 0.0542625 0.0183195 0.035943 0.072582 4 3.22585 4 1.31661 3.02696 4
447 26 7.50585 0.288687 0.972136 0.005153 5.13105 26 4.65294 0.178959 0.648272 0.003432 3.41249 26 2.32639 0.0894765 0.324135 0.001713 1.70624 19 3.2541 6 1.20257 2.97238 3
448 10 1.89794 0.189794 0.101168 0.054387 0.342875 10 1.03463 0.103463 0.0605474 0.028609 0.19689 10 0.517286 0.0517286 0.0302734 0.014302 0.098442 12 3.62976 6 2.37275 3.08541 4
449 2 0.517575 0.258788 0.136222 0.122565 0.39501 2 0.214689 0.107345 0.0290385 0.078306 0.136383 2 0.107337 0.0536685 0.0145195 0.039149 0.068188 4 3.14801 4 1.53519 3.02327 4
450 6 1.25189 0.208648 0.132822 0.013975 0.425198 6 0.5514 0.0919 0.0518471 0.009314 0.153067 6 0.275678 0.0459463 0.0259235 0.004654 0.076529 7 3.27914 4 0.972719 3.02105 3
451 3 0.816772 0.272257 0.231781 0.10503 0.600023 3 0.263095 0.0876983 0.0294102 0.066696 0.12929 3 0.131537 0.0438457 0.0147055 0.033344 0.064642 5 3.13288 4 1.10063 3.01328 4
452 2 0.818704 0.409352 0.188722 0.22063 0.598074 2 0.349859 0.174929 0.0306155 0.144314 0.205545 2 0.174922 0.087461 0.015308 0.072153 0.102769 4 3.27882 4 1.0883 3.01383 3
453 11 1.52443 0.138584 0.0806082 0.007554 0.34747 11 0.832028 0.0756389 0.0309337 0.005033 0.110916 11 0.415979 0.0378163 0.0154668 0.002513 0.055455 12 3.42697 5 1.14369 2.96859 3
454 10 1.33224 0.133224 0.0772019 0.036433 0.330274 10 0.689388 0.0689388 0.0255194 0.024286 0.11701 10 0.344662 0.0344662 0.0127594 0.01214 0.058501 11 3.44219 7 1.73267 3.02595 3
455 17 1.93922 0.114072 0.0900251 0.006765 0.300466 17 1.04015 0.0611854 0.0482548 0.004507 0.192754 17 0.520024 0.0305896 0.0241272 0.002251 0.096373 14 3.36934 8 1.96563 3.03311 4
456 5 0.820872 0.164174 0.074386 0.061098 0.286096 5 0.388265 0.077653 0.0302145 0.032899 0.113066 5 0.194117 0.0388234 0.0151069 0.016447 0.05653 7 3.20926 5 0.65387 3.00828 3
457 4 0.775851 0.193963 0.141902 0.049045 0.354648 4 0.354106 0.0885265 0.0730053 0.025786 0.207038 4 0.177041 0.0442603 0.0365021 0.01289 0.103515 6 3.09571 3 0.735897 3.02 3
458 24 2.17174 0.0904893 0.0931566 0.005031 0.41275 24 1.17113 0.0487972 0.053096 0.003351 0.265453 24 0.585495 0.0243956 0.0265478 0.001673 0.132723 15 3.40665 8 1.41734 3.07979 3
459 6 1.19727 0.199544 0.121474 0.091373 0.452446 6 0.611338 0.10189 0.0423233 0.054332 0.165959 6 0.305649 0.0509415 0.0211614 0.027163 0.082976 8 3.51985 6 1.54821 3.09357 3
460 7 0.850334 0.121476 0.093005 0.046227 0.328287 7 0.380444 0.0543491 0.0302341 0.023803 0.10623 7 0.1902 0.0271714 0.0151167 0.011899 0.053111 9 3.17599 6 1.79589 3.01359 4
461 15 1.41242 0.0941613 0.0624588 0.011207 0.26728 15 0.740048 0.0493365 0.0254975 0.007468 0.08434 15 0.369977 0.0246651 0.0127487 0.003731 0.042167 14 3.2635 9 1.21501 3.01559 4
462 10 1.29533 0.129533 0.0800666 0.011192 0.287559 10 0.677842 0.0677842 0.0394329 0.007458 0.155206 10 0.338887 0.0338887 0.0197164 0.003726 0.0776 11 3.25769 6 1.33804 3.06917 3
463 2 0.555758 0.277879 0.08478 0.193099 0.362659 2 0.225496 0.112748 0.007976 0.104772 0.120724 2 0.11274 0.05637 0.003988 0.052382 0.060358 4 3.16165 4 2.03656 2.97214 4
464 1 0.432677 0.432677 3.44059e-09 0.432677 0.432677 1 0.118098 0.118098 -nan 0.118098 0.118098 1 0.059045 0.059045 -nan 0.059045 0.059045 3 3.12646 3 0.86615 3.05706 3
465 5 0.805889 0.161178 0.16603 0.011446 0.47945 5 0.395081 0.0790162 0.0646069 0.007628 0.194318 5 0.197522 0.0395044 0.0323032 0.003811 0.097155 6 3.30434 5 1.70583 3.0241 4
466 2 0.84234 0.42117 0.180568 0.240602 0.601738 2 0.351641 0.175821 0.0197405 0.15608 0.195561 2 0.175813 0.0879065 0.0098705 0.078036 0.097777 4 3.27589 3 0.964549 2.97307 3
467 5 1.09702 0.219404 0.180601 0.053312 0.51547 5 0.555534 0.111107 0.107038 0.029719 0.31858 5 0.27775 0.05555 0.0535186 0.014856 0.159286 7 3.39158 4 1.1792 3.02709 3
468 5 0.686517 0.137303 0.0898759 0.004987 0.266709 5 0.236001 0.0472002 0.0325096 0.003322 0.094794 5 0.117985 0.023597 0.0162546 0.001658 0.047394 6 3.12655 4 1.02328 3.01272 4
469 1 0.728837 0.728837 3.88849e-09 0.728837 0.728837 1 0.315651 0.315651 -nan 0.315651 0.315651 1 0.157822 0.157822 9.7577e-10 0.157822 0.157822 3 3.13712 3 1.36769 3.14304 3
470 6 0.82425 0.137375 0.176567 0.007477 0.526498 6 0.384113 0.0640188 0.0652816 0.004981 0.204935 6 0.192037 0.0320062 0.0326407 0.002487 0.102464 6 3.16622 4 1.11678 2.97777 4
471 2 0.959703 0.479851 0.237085 0.242767 0.716936 2 0.483109 0.241555 0.0840575 0.157497 0.325612 2 0.241546 0.120773 0.042029 0.078744 0.162802 4 3.29377 4 1.70627 3.01894 4
472 4 0.867748 0.216937 0.109106 0.068414 0.358448 4 0.404445 0.101111 0.0507537 0.038711 0.178706 4 0.202209 0.0505522 0.0253763 0.019353 0.089349 6 3.16897 4 0.95685 3.06593 3
473 1 0.446931 0.446931 -nan 0.446931 0.446931 1 0.150724 0.150724 -nan 0.150724 0.150724 1 0.075358 0.075358 -nan 0.075358 0.075358 3 3.15167 3 1.27739 3.00758 3
474 10 1.54446 0.154446 0.130316 0.008523 0.429736 10 0.757451 0.0757451 0.0626111 0.005679 0.202892 10 0.378689 0.0378689 0.0313052 0.002836 0.101442 9 3.19109 6 1.02563 3.00752 3
475 11 1.22938 0.111762 0.134425 0.005088 0.445081 11 0.554251 0.0503865 0.0482331 0.003389 0.127722 11 0.277093 0.0251903 0.0241165 0.001692 0.063858 8 3.07219 4 1.12053 3.05637 3
476 5 1.18152 0.236303 0.168261 0.097691 0.556752 5 0.566936 0.113387 0.0455918 0.058118 0.174855 5 0.283451 0.0566902 0.0227958 0.029056 0.087424 7 3.2283 4 0.841267 3.00159 3
477 5 1.22538 0.245075 0.2326 0.014335 0.653039 5 0.554155 0.110831 0.0826898 0.009554 0.215879 5 0.277061 0.0554122 0.0413448 0.004774 0.107936 6 3.10183 3 0.809789 3.10951 3
478 6 0.95049 0.158415 0.0909853 0.044964 0.308257 6 0.480418 0.0800697 0.0407772 0.02657 0.160407 6 0.240189 0.0400315 0.0203885 0.013282 0.0802 8 3.24433 5 1.21701 3.01921 4
479 19 2.03195 0.106945 0.11059 0.007518 0.350615 19 1.15621 0.060853 0.0641232 0.005009 0.229917 19 0.578043 0.0304233 0.0320613 0.002502 0.114955 12 3.02382 5 1.06357 3.05164 4
480 3 0.668309 0.22277 0.160148 0.092848 0.44839 3 0.276301 0.0921003 0.035263 0.055309 0.139651 3 0.138141 0.046047 0.0176311 0.027652 0.069822 5 3.0708 3 1.04638 3.0589 3
481 6 0.801739 0.133623 0.119665 0.012372 0.379223 6 0.375352 0.0625587 0.0386175 0.008245 0.117123 6 0.187657 0.0312762 0.0193086 0.004119 0.058558 7 3.23497 6 1.03329 3.0348 4
482 1 0.379183 0.379183 2.59537e-09 0.379183 0.379183 1 0.119677 0.119677 -nan 0.119677 0.119677 1 0.059834 0.059834 7.14635e-11 0.059834 0.059834 3 3.155 3 0.831126 3.06983 3
483 18 2.42051 0.134473 0.142464 0.011988 0.577949 18 1.411 0.0783887 0.0837621 0.007989 0.337502 18 0.705441 0.0391912 0.0418806 0.003992 0.168747 15 3.60415 5 1.39471 2.98354 3
484 3 0.693592 0.231197 0.0988475 0.105503 0.347025 3 0.302232 0.100744 0.0404856 0.063939 0.157129 3 0.151105 0.0503683 0.0202423 0.031966 0.07856 5 3.30561 5 1.43344 3.0128 4
485 8 0.76371 0.0954637 0.077918 0.011514 0.282868 8 0.342467 0.0428084 0.0199141 0.007673 0.070162 8 0.171208 0.021401 0.00995681 0.003834 0.035078 8 3.05282 5 0.8123 3.08015 3
486 9 1.35436 0.150485 0.104841 0.011238 0.313285 9 0.634596 0.0705107 0.0419119 0.007489 0.137665 9 0.317268 0.035252 0.0209554 0.003742 0.068828 9 3.25865 6 1.72814 3.01397 3
487 14 1.39143 0.0993876 0.0885022 0.006421 0.326486 14 0.634809 0.0453435 0.0318384 0.004278 0.109164 14 0.317357 0.0226684 0.0159188 0.002136 0.054578 12 3.15882 5 1.21935 3.01502 3
488 19 2.5389 0.133626 0.131545 0.004023 0.471258 19 1.24486 0.0655187 0.0626361 0.002679 0.252289 19 0.622375 0.0327566 0.0313178 0.001337 0.126141 15 3.3854 7 2.00774 3.03903 4
489 3 0.69217 0.230723 0.173217 0.103429 0.475625 3 0.307272 0.102424 0.0502493 0.061977 0.173249 3 0.153626 0.0512087 0.0251245 0.030986 0.086621 5 3.4138 5 1.01772 3.00998 4
490 13 1.67963 0.129202 0.0933037 0.006054 0.390999 13 0.827224 0.0636326 0.0340234 0.004033 0.12002 13 0.413571 0.0318132 0.0170115 0.002014 0.060007 13 3.17028 6 1.24156 3.05296 4
491 7 1.09222 0.156031 0.149099 0.045883 0.488418 7 0.564729 0.0806756 0.0631064 0.02397 0.1988 7 0.282341 0.0403344 0.0315529 0.011982 0.099396 9 3.29487 4 0.75154 2.9721 3
492 2 0.369889 0.184945 0.113834 0.071111 0.298778 2 0.116042 0.058021 0.014046 0.043975 0.072067 2 0.058014 0.029007 0.007023 0.021984 0.03603 4 3.15727 3 1.28358 2.972 3
493 2 0.339848 0.169924 0.034596 0.135328 0.20452 2 0.111062 0.055531 0.031243 0.024288 0.086774 2 0.055524 0.027762 0.015621 0.012141 0.043383 4 3.08199 4 0.945094 3.00194 4
494 4 0.688648 0.172162 0.142438 0.057812 0.41607 4 0.302431 0.0756078 0.0391958 0.031694 0.138103 4 0.151201 0.0378003 0.0195978 0.015844 0.069048 6 3.17977 4 1.09848 3.01627 4
495 5 0.903506 0.180701 0.137 0.048039 0.420025 5 0.428636 0.0857272 0.049072 0.028552 0.156268 5 0.2143 0.04286 0.0245359 0.014272 0.07813 7 3.13169 4 1.32908 3.07119 4
496 3 0.785744 0.261915 0.141911 0.069052 0.40642 3 0.378232 0.126077 0.0643562 0.042589 0.199204 3 0.189105 0.063035 0.0321779 0.021291 0.099598 5 3.30484 5 1.19105 3.04538 4
497 2 0.544411 0.272205 0.126219 0.145987 0.398424 2 0.231573 0.115787 0.0220075 0.093779 0.137794 2 0.115779 0.0578895 0.0110045 0.046885 0.068894 4 3.1717 4 0.938964 2.98856 4
498 3 0.904548 0.301516 0.134904 0.115096 0.429857 3 0.485846 0.161949 0.0690423 0.070159 0.236675 3 0.242911 0.0809703 0.0345208 0.035076 0.118333 5 3.13499 3 0.916063 3.00911 3
499 11 0.936392 0.0851265 0.0714997 0.006097 0.279601 11 0.438763 0.0398875 0.0211556 0.004062 0.070064 11 0.219347 0.0199406 0.0105778 0.002028 0.035029 10 3.16947 7 1.65157 3.06326 3
500 2 0.482979 0.24149 0.0977435 0.143746 0.339233 2 0.187294 0.093647 0.001914 0.091733 0.095561 2 0.093639 0.0468195 0.0009575 0.045862 0.047777 4 3.20872 4 1.42139 3.03147 4
# failure ratio: 0
